,Predicted Confirmed Cases
4989,1228.5132
4990,1278.6455
4991,1328.9143
4992,1376.7528
4993,1420.3958
4994,1459.16
4995,1493.0602
4996,1522.6611
4997,1548.5348
4998,1571.215
4999,1591.1542
5000,1608.6843
5001,1623.9954
5002,1637.1599
5003,1648.2548
5004,1657.5394
5005,1665.3877
5006,1672.6674
5007,1679.7489
5008,1686.6694
5009,1693.1858
5010,1699.2395
5011,1704.7582
5012,1709.7788
5013,1714.4092
5014,1718.8435
5015,1723.2216
5016,1626.3649
5017,1308.8589
5018,1358.6486
5019,1406.4146
5020,1450.2797
5021,1489.1709
5022,1522.9796
5023,1552.2678
5024,1577.7173
5025,1599.9707
5026,1619.5311
5027,1636.7396
5028,1651.7817
5029,1664.7249
5030,1501.7114
5031,1166.6138
5032,1211.8745
5033,1261.0189
5034,1311.1937
5035,1359.7495
5036,1404.6003
5037,1444.7334
5038,1479.993
5039,1510.784
5040,1537.699
5041,1561.2761
5042,1581.9968
5043,1600.24
5044,1616.2542
5045,1630.1548
5046,1641.9921
5047,1651.8926
5048,1660.169
5049,1667.4673
5050,1674.4121
5051,1681.212
5052,1687.7084
5053,1693.7755
5054,1699.3428
5055,1704.4034
5056,1709.0426
5057,1713.4158
5058,1717.6984
5059,1622.104
5060,1290.4103
5061,1340.0508
5062,1388.4625
5063,1433.5769
5064,1474.0453
5065,1509.3633
5066,1539.9703
5067,1566.5061
5068,1589.6423
5069,1609.9434
5070,1627.821
5071,1643.5283
5072,1657.1798
5073,1489.6501
5074,1152.8644
5075,1195.9956
5076,1243.8048
5077,1293.6067
5078,1342.6251
5079,1388.532
5080,1429.9783
5081,1466.5979
5082,1498.6006
5083,1526.5905
5084,1551.102
5085,1572.6324
5086,1591.5972
5087,1608.2976
5088,1622.903
5089,1635.4784
5090,1646.0784
5091,1654.944
5092,1662.402
5093,1669.3073
5094,1675.9565
5095,1682.4182
5096,1688.4755
5097,1694.0854
5098,1699.1982
5099,1703.8715
5100,1708.2113
5101,1712.4199
5102,1617.4172
5103,1272.3652
5104,1321.6404
5105,1370.4204
5106,1416.5754
5107,1458.4937
5108,1495.3667
5109,1527.3568
5110,1555.0544
5111,1579.136
5112,1600.2136
5113,1618.7639
5114,1635.1077
5115,1649.4192
5116,1477.169
5117,1140.0813
5118,1180.9474
5119,1227.0977
5120,1276.254
5121,1325.4624
5122,1372.242
5123,1414.9187
5124,1452.8623
5125,1486.1107
5126,1515.2019
5127,1540.682
5128,1563.0535
5129,1582.7566
5130,1600.138
5131,1615.4197
5132,1628.7063
5133,1640.0337
5134,1649.513
5135,1657.4171
5136,1664.3469
5137,1670.9169
5138,1677.2922
5139,1683.3373
5140,1688.9758
5141,1694.1456
5142,1698.8638
5143,1703.2076
5144,1707.367
5145,1612.2682
5146,1254.8793
5147,1303.5159
5148,1352.3867
5149,1399.3481
5150,1442.571
5151,1480.983
5152,1514.4012
5153,1543.3328
5154,1568.429
5155,1590.3335
5156,1609.5781
5157,1626.5491
5158,1641.4839
5159,1464.2545
5160,1128.257
5161,1166.7821
5162,1211.0365
5163,1259.2352
5164,1308.348
5165,1355.79
5166,1399.5854
5167,1438.8008
5168,1473.3182
5169,1503.5292
5170,1530.0061
5171,1553.2502
5172,1573.7164
5173,1591.7832
5174,1607.7224
5175,1621.6866
5176,1633.7305
5177,1643.8953
5178,1652.3997
5179,1659.5139
5180,1666.0616
5181,1672.329
5182,1678.3596
5183,1684.0034
5184,1689.226
5185,1693.9995
5186,1698.375
5187,1702.5107
5188,1606.6239
5189,1238.0492
5190,1285.7346
5191,1334.4578
5192,1381.9785
5193,1426.333
5194,1466.2192
5195,1501.0846
5196,1531.3124
5197,1557.4941
5198,1580.2839
5199,1600.2594
5200,1617.8654
5201,1633.4026
5202,1450.8812
5203,1117.3655
5204,1153.5315
5205,1195.7031
5206,1242.5796
5207,1291.3711
5208,1339.2443
5209,1384.0176
5210,1424.4503
5211,1460.2327
5212,1491.574
5213,1519.0686
5214,1543.2141
5215,1564.4705
5216,1583.2372
5217,1599.8259
5218,1614.4379
5219,1627.1672
5220,1638.0365
5221,1647.1486
5222,1654.7268
5223,1661.3258
5224,1667.5487
5225,1673.5332
5226,1679.1599
5227,1684.4207
5228,1689.2546
5229,1693.6812
5230,1697.8168
5231,1600.4724
5232,1221.9504
5233,1268.3652
5234,1316.7242
5235,1364.5546
5236,1409.8411
5237,1451.0549
5238,1487.3993
5239,1518.9686
5240,1546.3021
5241,1570.0419
5242,1590.7949
5243,1609.0579
5244,1625.1909
5245,1437.0192
5246,1107.3665
5247,1141.2064
5248,1181.1642
5249,1226.4368
5250,1274.6212
5251,1322.678
5252,1368.2616
5253,1409.834
5254,1446.8368
5255,1479.3417
5256,1507.8674
5257,1532.9375
5258,1555.0109
5259,1574.4983
5260,1591.7399
5261,1606.9805
5262,1620.3596
5263,1631.9172
5264,1641.6964
5265,1649.8842
5266,1656.689
5267,1662.9021
5268,1668.8171
5269,1674.4432
5270,1679.7168
5271,1684.6056
5272,1689.0956
5273,1693.2515
5274,1593.8655
5275,1206.6489
5276,1251.5459
5277,1299.2726
5278,1347.1636
5279,1393.1672
5280,1435.5673
5281,1473.3485
5282,1506.2836
5283,1534.8265
5284,1559.5798
5285,1581.1649
5286,1600.1187
5287,1616.8555
5288,1519.1118
5289,1248.6078
5290,1300.4795
5291,1351.4729
5292,1399.1909
5293,1442.2133
5294,1480.1339
5295,1513.2021
5296,1542.058
5297,1567.2892
5298,1589.4149
5299,1608.8254
5300,1625.7577
5301,1640.3171
5302,1652.5901
5303,1662.898
5304,1671.6592
5305,1679.7797
5306,1687.7802
5307,1695.6349
5308,1703.1282
5309,1710.1638
5310,1716.6357
5311,1722.5267
5312,1727.919
5313,1732.9475
5314,1737.8259
5315,1742.6952
5316,1747.5018
5317,1640.0823
5318,1385.4117
5319,1432.8007
5320,1475.5927
5321,1513.1151
5322,1545.7181
5323,1574.0533
5324,1598.7913
5325,1620.4763
5326,1639.4792
5327,1656.002
5328,1670.1256
5329,1681.9353
5330,1691.6863
5331,1469.9371
5332,1098.2084
5333,1129.7983
5334,1167.4691
5335,1210.9071
5336,1258.1755
5337,1306.168
5338,1352.3726
5339,1394.9806
5340,1433.1606
5341,1466.8411
5342,1496.4059
5343,1522.4154
5344,1545.3298
5345,1565.5619
5346,1583.469
5347,1599.3304
5348,1613.3297
5349,1625.5427
5350,1635.9995
5351,1644.785
5352,1652.0682
5353,1658.3613
5354,1664.2551
5355,1669.8569
5356,1675.1094
5357,1680.0363
5358,1684.5901
5359,1688.7833
5360,1586.8196
5361,1192.196
5362,1235.3547
5363,1282.11
5364,1329.8887
5365,1376.3889
5366,1419.8088
5367,1458.9443
5368,1493.2494
5369,1523.045
5370,1548.872
5371,1571.3463
5372,1591.0339
5373,1608.3948
5374,1407.7588
5375,1089.833
5376,1119.2811
5377,1154.6487
5378,1196.0676
5379,1242.0686
5380,1289.7922
5381,1336.4103
5382,1379.9255
5383,1419.2322
5384,1454.0829
5385,1484.691
5386,1511.6487
5387,1535.421
5388,1556.4211
5389,1575.0122
5390,1591.4984
5391,1606.0988
5392,1618.9324
5393,1630.0459
5394,1639.4766
5395,1647.3699
5396,1653.892
5397,1659.7874
5398,1665.363
5399,1670.6019
5400,1675.5392
5401,1680.1406
5402,1684.3865
5403,1579.3608
5404,1178.6279
5405,1219.8645
5406,1265.3796
5407,1312.809
5408,1359.5844
5409,1403.8411
5410,1444.1833
5411,1479.8684
5412,1510.9429
5413,1537.8944
5414,1561.3156
5415,1581.7859
5416,1599.8013
5417,1392.335
5418,1082.1785
5419,1109.6151
5420,1142.7126
5421,1181.983
5422,1226.4553
5423,1273.6302
5424,1320.4398
5425,1364.7117
5426,1405.072
5427,1441.0444
5428,1472.7322
5429,1500.6415
5430,1525.282
5431,1547.0685
5432,1566.3651
5433,1583.4879
5434,1598.6832
5435,1612.1099
5436,1623.8468
5437,1633.9259
5438,1642.4124
5439,1649.4166
5440,1655.4155
5441,1660.9869
5442,1666.2059
5443,1671.1163
5444,1675.7451
5445,1680.0424
5446,1571.5225
5447,1165.9623
5448,1205.1383
5449,1249.1711
5450,1295.9757
5451,1342.8289
5452,1387.7317
5453,1429.1453
5454,1466.1537
5455,1498.5121
5456,1526.6283
5457,1551.0488
5458,1572.353
5459,1591.0625
5460,1376.4546
5461,1075.1821
5462,1100.7507
5463,1131.6533
5464,1168.7014
5465,1211.4178
5466,1257.7288
5467,1304.5276
5468,1349.3878
5469,1390.7067
5470,1427.767
5471,1460.5394
5472,1489.403
5473,1514.9144
5474,1537.4993
5475,1557.5211
5476,1575.2981
5477,1591.0923
5478,1605.096
5479,1617.424
5480,1628.1276
5481,1637.2363
5482,1644.8489
5483,1651.0964
5484,1656.6796
5485,1661.919
5486,1666.7794
5487,1671.4053
5488,1675.7415
5489,1563.346
5490,1154.1976
5491,1191.227
5492,1233.5596
5493,1279.4242
5494,1326.1935
5495,1371.5497
5496,1413.881
5497,1452.1177
5498,1485.7555
5499,1515.061
5500,1540.5258
5501,1562.7145
5502,1582.1617
5503,1360.1914
5504,1068.7825
5505,1092.6316
5506,1121.4454
5507,1156.2527
5508,1197.0298
5509,1242.1592
5510,1288.742
5511,1334.0074
5512,1376.1686
5513,1414.2694
5514,1448.1205
5515,1477.9431
5516,1504.3254
5517,1527.7137
5518,1548.4749
5519,1566.9231
5520,1583.3285
5521,1597.9053
5522,1610.8007
5523,1622.0968
5524,1631.8245
5525,1640.0267
5526,1646.7571
5527,1652.4636
5528,1657.7076
5529,1662.5479
5530,1667.1312
5531,1671.4827
5532,1554.877
5533,1143.3168
5534,1178.1649
5535,1218.6157
5536,1263.2899
5537,1309.7448
5538,1355.3622
5539,1398.4495
5540,1437.7761
5541,1472.6829
5542,1503.1869
5543,1529.7303
5544,1552.8496
5545,1573.0808
5546,1343.6355
5547,1062.9209
5548,1085.1985
5549,1112.0511
5550,1144.6482
5551,1183.3545
5552,1227.0468
5553,1273.1525
5554,1318.6266
5555,1361.4965
5556,1400.5702
5557,1435.453
5558,1466.2739
5559,1493.5265
5560,1517.7152
5561,1539.2212
5562,1558.3561
5563,1575.3893
5564,1590.5454
5565,1603.9961
5566,1615.8553
5567,1626.1775
5568,1634.9802
5569,1642.3164
5570,1648.2893
5571,1653.5577
5572,1658.4412
5573,1662.9431
5574,1667.2758
5575,1546.1582
5576,1133.286
5577,1165.9688
5578,1204.4015
5579,1247.6456
5580,1293.4957
5581,1339.2325
5582,1382.9109
5583,1423.2012
5584,1459.3145
5585,1491.0079
5586,1518.6528
5587,1542.7407
5588,1563.7994
5589,1326.8903
5590,1057.5427
5591,1078.3912
5592,1103.4227
5593,1133.8807
5594,1170.4392
5595,1212.4697
5596,1257.7825
5597,1303.3025
5598,1346.7339
5599,1386.6934
5600,1422.5809
5601,1454.4038
5602,1482.527
5603,1507.511
5604,1529.7604
5605,1549.5917
5606,1567.2682
5607,1583.0164
5608,1597.0222
5609,1609.4255
5610,1620.3115
5611,1629.7074
5612,1637.6321
5613,1644.0857
5614,1649.4962
5615,1654.405
5616,1658.8655
5617,1663.1342
5618,1537.2247
5619,1124.0613
5620,1154.6366
5621,1190.9669
5622,1232.5646
5623,1277.5345
5624,1323.22
5625,1367.3246
5626,1408.4427
5627,1445.66
5628,1478.5337
5629,1507.2896
5630,1532.375
5631,1554.3005
5632,1310.0629
5633,1052.5978
5634,1072.1515
5635,1095.5068
5636,1123.9276
5637,1158.3152
5638,1198.4991
5639,1242.7285
5640,1288.0942
5641,1331.9279
5642,1372.6687
5643,1409.5161
5644,1442.3298
5645,1471.3387
5646,1497.1129
5647,1520.0984
5648,1540.627
5649,1558.9587
5650,1575.314
5651,1589.8835
5652,1602.8232
5653,1614.248
5654,1624.2122
5655,1632.718
5656,1639.7766
5657,1645.4706
5658,1650.4186
5659,1654.9227
5660,1659.0879
5661,1528.0966
5662,1115.5907
5663,1144.1498
5664,1178.3455
5665,1218.1161
5666,1261.9602
5667,1307.3801
5668,1351.7473
5669,1393.5532
5670,1431.7502
5671,1465.7803
5672,1495.6431
5673,1521.7449
5674,1544.5695
5675,1293.2573
5676,1048.04
5677,1066.4236
5678,1088.2467
5679,1114.7534
5680,1146.9948
5681,1185.1971
5682,1228.0936
5683,1273.062
5684,1317.1265
5685,1358.5315
5686,1396.2754
5687,1430.0425
5688,1459.9712
5689,1486.5342
5690,1510.2456
5691,1531.4644
5692,1550.4552
5693,1567.4313
5694,1582.5775
5695,1596.0574
5696,1608.0063
5697,1618.5106
5698,1627.5884
5699,1635.2379
5700,1641.4098
5701,1646.5193
5702,1651.0867
5703,1655.1681
5704,1518.7762
5705,1107.8171
5706,1134.4758
5707,1166.5541
5708,1204.3612
5709,1246.8422
5710,1291.6956
5711,1336.2302
5712,1378.5853
5713,1417.6487
5714,1452.7706
5715,1483.7223
5716,1510.8507
5717,1534.597
5718,1276.5688
5719,1043.8284
5720,1061.1555
5721,1081.5848
5722,1106.313
5723,1136.4733
5724,1172.6117
5725,1213.9517
5726,1258.2107
5727,1302.3783
5728,1344.3213
5729,1382.8805
5730,1417.5743
5731,1448.4304
5732,1475.7875
5733,1500.2153
5734,1522.1116
5735,1541.7574
5736,1559.3616
5737,1575.0991
5738,1589.1294
5739,1601.599
5740,1612.6222
5741,1622.2473
5742,1630.4635
5743,1637.2406
5744,1642.6522
5745,1647.2751
5746,1651.3989
5747,1509.2488
5748,1100.6823
5749,1125.5712
5750,1155.59
5751,1191.3494
5752,1232.2516
5753,1276.2966
5754,1320.8221
5755,1363.589
5756,1403.4008
5757,1439.5088
5758,1471.5415
5759,1499.6948
5760,1524.3771
5761,1260.0806
5762,1039.9259
5763,1056.2993
5764,1075.466
5765,1098.5559
5766,1126.731
5767,1160.7751
5768,1200.3724
5769,1243.6547
5770,1287.7329
5771,1330.0782
5772,1369.3602
5773,1404.9359
5774,1436.7048
5775,1464.8824
5776,1490.023
5777,1512.5813
5778,1532.8698
5779,1551.1011
5780,1567.4395
5781,1582.0344
5782,1595.0315
5783,1606.5627
5784,1616.7104
5785,1625.4818
5786,1632.858
5787,1638.7449
5788,1643.5514
5789,1647.7753
5790,1499.4841
5791,1094.1277
5792,1117.385
5793,1145.4359
5794,1179.1147
5795,1218.2566
5796,1261.252
5797,1305.5555
5798,1348.6101
5799,1389.0529
5800,1426.0393
5801,1459.1194
5802,1488.2858
5803,1513.9103
5804,1243.8656
5805,1036.3
5806,1051.8124
5807,1069.8369
5808,1091.4283
5809,1117.7347
5810,1149.7019
5811,1187.4164
5812,1229.478
5813,1273.2424
5814,1315.8424
5815,1355.7474
5816,1392.144
5817,1424.7944
5818,1453.8241
5819,1479.6815
5820,1502.889
5821,1523.8015
5822,1542.6504
5823,1559.5938
5824,1574.7656
5825,1588.3021
5826,1600.3416
5827,1610.994
5828,1620.298
5829,1628.2301
5830,1634.7255
5831,1639.8556
5832,1644.1547
5833,1489.4417
5834,1088.0975
5835,1109.8623
5836,1136.0594
5837,1167.6736
5838,1204.9183
5839,1246.629
5840,1290.4325
5841,1333.6897
5842,1374.6495
5843,1412.4147
5844,1446.4785
5845,1476.6357
5846,1503.2021
5847,1227.9885
5848,1032.9215
5849,1047.6549
5850,1064.6481
5851,1084.8754
5852,1109.4435
5853,1139.3904
5854,1175.1332
5855,1215.7518
5856,1258.8984
5857,1301.6549
5858,1342.0758
5859,1379.2206
5860,1412.7236
5861,1442.6156
5862,1469.201
5863,1493.0509
5864,1514.5681
5865,1534.0162
5866,1551.5586
5867,1567.3152
5868,1581.4048
5869,1593.9609
5870,1605.1105
5871,1614.9249
5872,1623.401
5873,1630.5089
5874,1636.1122
5875,1640.621
5876,1479.0773
5877,1082.539
5878,1102.9464
5879,1127.4191
5880,1157.025
5881,1192.286
5882,1232.4968
5883,1275.5713
5884,1318.8676
5885,1360.2318
5886,1398.6757
5887,1433.6163
5888,1464.7601
5889,1492.2621
5890,1212.4677
5891,1029.765
5892,1043.7926
5893,1059.8542
5894,1078.8446
5895,1101.8092
5896,1129.8239
5897,1163.5562
5898,1202.544
5899,1244.8236
5900,1287.5565
5901,1328.3804
5902,1366.192
5903,1400.5023
5904,1431.2355
5905,1458.5874
5906,1483.082
5907,1505.1864
5908,1525.2109
5909,1543.337
5910,1559.6775
5911,1574.3313
5912,1587.417
5913,1599.0654
5914,1609.376
5915,1618.3754
5916,1626.0327
5917,1632.2501
5918,1637.1072
5919,1468.3466
5920,1077.4028
5921,1096.5818
5922,1119.4652
5923,1147.1519
5924,1180.3939
5925,1218.9229
5926,1261.0317
5927,1304.153
5928,1345.8359
5929,1384.8627
5930,1420.5894
5931,1452.6777
5932,1481.1012
5933,1197.3713
5934,1026.808
5935,1040.1945
5936,1055.4142
5937,1073.2852
5938,1094.781
5939,1120.9734
5940,1152.7026
5941,1189.9144
5942,1231.0897
5943,1273.5918
5944,1314.6945
5945,1353.0883
5946,1388.1462
5947,1419.695
5948,1447.8417
5949,1472.9927
5950,1495.6753
5951,1516.2517
5952,1534.9385
5953,1551.852
5954,1567.0745
5955,1580.7025
5956,1592.859
5957,1603.6597
5958,1613.1632
5959,1621.3578
5960,1628.206
5961,1633.5355
5962,1457.2122
5963,1072.6448
5964,1090.7147
5965,1112.1451
5966,1138.0242
5967,1169.2595
5968,1205.9674
5969,1246.8788
5970,1289.5757
5971,1331.4943
5972,1371.0127
5973,1407.4393
5974,1440.4106
5975,1469.7325
5976,1182.7926
5977,1024.0306
5978,1036.833
5979,1051.2908
5980,1068.1499
5981,1088.3074
5982,1112.8003
5983,1142.5743
5984,1177.9133
5985,1217.7642
5986,1259.7427
5987,1301.0502
5988,1339.9396
5989,1375.6777
5990,1408.0104
5991,1436.9617
5992,1462.7885
5993,1486.0494
5994,1507.1575
5995,1526.3771
5996,1543.8436
5997,1559.6302
5998,1573.8092
5999,1586.4857
6000,1597.7794
6001,1607.7748
6002,1616.4879
6003,1623.8827
6004,1629.8348
6005,1445.648
6006,1068.2241
6007,1085.2949
6008,1105.4047
6009,1129.6013
6010,1158.8829
6011,1193.6802
6012,1233.1797
6013,1275.231
6014,1317.2384
6015,1357.1583
6016,1394.202
6017,1427.9497
6018,1458.1705
6019,1168.7906
6020,1021.4156
6021,1033.6844
6022,1047.4512
6023,1063.3955
6024,1082.3381
6025,1105.2605
6026,1133.1581
6027,1166.576
6028,1204.9127
6029,1246.1346
6030,1287.481
6031,1326.7745
6032,1363.1256
6033,1396.1924
6034,1425.9198
6035,1452.4694
6036,1476.3203
6037,1497.9479
6038,1517.6724
6039,1535.6643
6040,1551.9995
6041,1566.7306
6042,1579.9381
6043,1591.7333
6044,1602.2161
6045,1611.4304
6046,1619.36
6047,1625.9542
6048,1433.6434
6049,1064.1047
6050,1080.2758
6051,1099.1903
6052,1121.8367
6053,1149.2489
6054,1182.0958
6055,1220.0009
6056,1261.1758
6057,1303.06
6058,1343.3275
6059,1380.9121
6060,1415.3601
6061,1446.433
6062,1155.422
6063,1018.9477
6064,1030.7272
6065,1043.8655
6066,1058.9827
6067,1076.8246
6068,1098.3063
6069,1124.4283
6070,1155.923
6071,1192.5957
6072,1232.8293
6073,1274.0237
6074,1313.6194
6075,1350.5146
6076,1384.2583
6077,1414.7366
6078,1442.0322
6079,1466.4934
6080,1488.6394
6081,1508.8452
6082,1527.3306
6083,1544.1902
6084,1559.4648
6085,1573.2086
6086,1585.5151
6087,1596.4878
6088,1606.1934
6089,1614.6398
6090,1621.7903
6091,1421.2065
6092,1060.2544
6093,1075.6151
6094,1093.4507
6095,1114.6798
6096,1140.3296
6097,1171.2332
6098,1207.4023
6099,1247.4723
6100,1289.0083
6101,1329.5447
6102,1367.6001
6103,1402.6744
6104,1434.5337
6105,1142.74
6106,1016.61346
6107,1027.943
6108,1040.5084
6109,1054.876
6110,1071.7219
6111,1091.8887
6112,1116.3507
6113,1145.9591
6114,1180.8633
6115,1219.8918
6116,1260.6577
6117,1300.4989
6118,1337.8705
6119,1372.2308
6120,1403.424
6121,1431.4724
6122,1456.5688
6123,1479.2437
6124,1499.9164
6125,1518.8639
6126,1536.2161
6127,1552.0151
6128,1566.2931
6129,1579.1183
6130,1590.5874
6131,1600.7798
6132,1609.7278
6133,1617.4125
6134,1408.3635
6135,1056.6443
6136,1071.2742
6137,1088.1381
6138,1108.0785
6139,1132.087
6140,1161.0945
6141,1195.4333
6142,1234.1864
6143,1275.1611
6144,1315.8347
6145,1354.2909
6146,1389.9272
6147,1422.4766
6148,1130.7882
6149,1014.4013
6150,1025.3152
6151,1037.3567
6152,1051.0437
6153,1066.9884
6154,1085.9598
6155,1108.8844
6156,1136.6749
6157,1169.7528
6158,1207.3862
6159,1247.5013
6160,1287.4402
6161,1325.2166
6162,1360.1357
6163,1391.994
6164,1420.7565
6165,1446.5413
6166,1469.7664
6167,1490.9031
6168,1510.287
6169,1528.0964
6170,1544.3916
6171,1559.1909
6172,1572.5367
6173,1584.5085
6174,1595.1897
6175,1604.6295
6176,1612.8314
6177,1395.1558
6178,1053.2496
6179,1067.2191
6180,1083.2078
6181,1101.9817
6182,1124.4768
6183,1151.6665
6184,1184.1304
6185,1221.3828
6186,1261.5721
6187,1302.176
6188,1341.0048
6189,1377.1455
6190,1410.3179
6191,1119.599
6192,1012.3009
6193,1022.82947
6194,1034.39
6195,1047.4579
6196,1062.5864
6197,1080.4736
6198,1101.9846
6199,1128.0491
6200,1159.2877
6201,1195.3716
6202,1234.612
6203,1274.4739
6204,1312.5715
6205,1347.9994
6206,1380.4663
6207,1409.916
6208,1436.404
6209,1460.2065
6210,1481.8171
6211,1501.6208
6212,1519.8541
6213,1536.6106
6214,1551.9088
6215,1565.7682
6216,1578.2463
6217,1589.4196
6218,1599.3472
6219,1608.0515
6220,1381.6162
6221,1050.0477
6222,1063.4194
6223,1078.6195
6224,1096.3402
6225,1117.4504
6226,1142.924
6227,1173.5132
6228,1209.1212
6229,1248.3013
6230,1288.6309
6231,1327.7601
6232,1364.353
6233,1398.0868
6234,1109.1902
6235,1010.30304
6236,1020.47345
6237,1031.5911
6238,1044.0936
6239,1058.4822
6240,1075.3871
6241,1095.6057
6242,1120.0509
6243,1149.476
6244,1183.899
6245,1222.0519
6246,1261.5746
6247,1299.954
6248,1335.8408
6249,1368.8636
6250,1398.9595
6251,1426.1471
6252,1450.5583
6253,1472.6642
6254,1492.8837
6255,1511.5128
6256,1528.6932
6257,1544.4594
6258,1558.8159
6259,1571.7971
6260,1583.4648
6261,1593.8799
6262,1603.0776
6263,1367.8477
6264,1047.0195
6265,1059.848
6266,1074.3367
6267,1091.1085
6268,1110.9591
6269,1134.8318
6270,1163.586
6271,1197.4513
6272,1235.4124
6273,1275.2633
6274,1314.575
6275,1351.5687
6276,1385.8118
6277,1099.5634
6278,1008.3996
6279,1018.2358
6280,1028.9441
6281,1040.929
6282,1054.645
6283,1070.66
6284,1089.7019
6285,1112.6433
6286,1140.3124
6287,1173.0076
6288,1209.8826
6289,1248.8546
6290,1287.384
6291,1323.6766
6292,1357.2098
6293,1387.9022
6294,1415.7471
6295,1440.8134
6296,1463.4434
6297,1484.0875
6298,1503.0947
6299,1520.664
6300,1536.8602
6301,1551.6887
6302,1565.1613
6303,1577.3221
6304,1588.2246
6305,1597.9104
6306,1353.9255
6307,1044.1478
6308,1056.4813
6309,1070.3269
6310,1086.2439
6311,1104.9534
6312,1127.3479
6313,1154.3391
6314,1186.4097
6315,1222.969
6316,1262.1241
6317,1301.4188
6318,1338.8062
6319,1373.5205
6320,1090.7057
6321,1006.5837
6322,1016.10675
6323,1026.4352
6324,1037.9447
6325,1051.0481
6326,1066.2563
6327,1084.2292
6328,1105.7849
6329,1131.7798
6330,1162.7231
6331,1198.1635
6332,1236.3682
6333,1274.8876
6334,1311.5195
6335,1345.5282
6336,1376.7651
6337,1405.2332
6338,1430.9626
6339,1454.1476
6340,1475.2378
6341,1494.6182
6342,1512.5469
6343,1529.1353
6344,1544.4015
6345,1558.3453
6346,1570.9905
6347,1582.3789
6348,1592.55
6349,1339.9243
6350,1041.4178
6351,1053.2986
6352,1066.5613
6353,1081.7075
6354,1099.3866
6355,1120.4271
6356,1145.749
6357,1176.0186
6358,1211.0297
6359,1249.271
6360,1288.361
6361,1326.0771
6362,1361.2281
6363,1082.5901
6364,1004.84875
6365,1014.07776
6366,1024.0529
6367,1035.1238
6368,1047.6672
6369,1062.1433
6370,1079.1465
6371,1099.4325
6372,1123.8512
6373,1153.0573
6374,1186.9453
6375,1224.1746
6376,1262.4401
6377,1299.382
6378,1333.8344
6379,1365.5712
6380,1394.6174
6381,1420.9934
6382,1444.7673
6383,1466.3335
6384,1486.0951
6385,1504.365
6386,1521.3094
6387,1536.975
6388,1551.3607
6389,1564.4741
6390,1576.3418
6391,1586.9948
6392,1325.9121
6393,1038.8165
6394,1050.2811
6395,1063.0143
6396,1077.4651
6397,1094.2147
6398,1114.0223
6399,1137.7844
6400,1166.2843
6401,1199.6443
6402,1236.7656
6403,1275.4556
6404,1313.3953
6405,1348.9475
6406,1075.1793
6407,1003.18933
6408,1012.14154
6409,1021.7861
6410,1032.4514
6411,1044.4818
6412,1058.2917
6413,1074.4153
6414,1093.5428
6415,1116.4932
6416,1144.0084
6417,1176.2689
6418,1212.3344
6419,1250.1405
6420,1287.2786
6421,1322.1377
6422,1354.342
6423,1383.9177
6424,1410.8934
6425,1435.2914
6426,1457.3665
6427,1477.5306
6428,1496.1361
6429,1513.4072
6430,1529.4336
6431,1544.2258
6432,1557.7826
6433,1570.1152
6434,1581.244
6435,1311.947
6436,1036.3325
6437,1047.4135
6438,1059.6635
6439,1073.4851
6440,1089.3971
