,Predicted Fatal Cases
5268,71.08108
5269,74.58841
5270,77.99788
5271,81.23988
5272,84.34863
5273,87.30377
5274,44.572796
5275,27.63631
5276,27.202057
5277,26.978977
5278,26.971817
5279,27.149101
5280,27.396126
5281,27.679638
5282,28.007706
5283,28.407297
5284,29.204481
5285,30.536545
5286,32.408447
5287,35.158745
5288,25.896908
5289,24.295523
5290,24.257292
5291,24.394651
5292,24.66174
5293,24.980925
5294,25.424608
5295,25.912031
5296,26.458588
5297,27.476706
5298,28.868097
5299,31.11846
5300,33.922634
5301,37.353195
5302,41.79203
5303,46.77177
5304,52.090992
5305,57.452736
5306,62.410976
5307,66.89757
5308,70.97926
5309,74.75288
5310,78.42985
5311,82.01133
5312,85.39885
5313,88.59471
5314,91.5885
5315,94.36641
5316,96.9178
5317,49.511864
5318,26.654263
5319,26.525673
5320,26.620846
5321,26.86864
5322,27.307083
5323,27.835037
5324,28.505121
5325,29.621851
5326,31.152153
5327,33.579746
5328,36.59003
5329,40.230328
5330,44.40617
5331,26.882614
5332,25.560228
5333,25.226831
5334,25.043585
5335,24.969988
5336,25.000154
5337,25.160664
5338,25.350428
5339,25.552376
5340,25.820484
5341,26.373
5342,27.118044
5343,28.083824
5344,29.539837
5345,31.88707
5346,34.87745
5347,38.45164
5348,43.07919
5349,48.097694
5350,53.261707
5351,58.10435
5352,62.474
5353,66.42624
5354,70.05342
5355,73.53498
5356,76.96504
5357,80.22325
5358,83.34231
5359,86.31834
5360,44.178684
5361,27.751213
5362,27.293808
5363,27.044722
5364,27.01694
5365,27.166723
5366,27.38777
5367,27.646479
5368,27.947178
5369,28.301004
5370,28.96636
5371,30.186903
5372,31.877048
5373,34.415573
5374,26.35845
5375,25.6916
5376,25.335327
5377,25.129036
5378,25.033573
5379,25.034956
5380,25.173592
5381,25.338264
5382,25.51745
5383,25.757547
5384,26.257488
5385,26.947527
5386,27.842287
5387,29.072645
5388,31.261835
5389,34.134163
5390,37.551544
5391,41.92988
5392,46.884277
5393,51.993996
5394,56.913227
5395,61.3531
5396,65.3618
5397,69.02864
5398,72.48484
5399,75.937
5400,79.21159
5401,82.337364
5402,85.33424
5403,43.800785
5404,27.869164
5405,27.389334
5406,27.11618
5407,27.067726
5408,27.190447
5409,27.38583
5410,27.620735
5411,27.89268
5412,28.219414
5413,28.776865
5414,29.867264
5415,31.433165
5416,33.713127
5417,26.386091
5418,25.82758
5419,25.446995
5420,25.218159
5421,25.100714
5422,25.079609
5423,25.192568
5424,25.332619
5425,25.489746
5426,25.704521
5427,26.154486
5428,26.793184
5429,27.621439
5430,28.719492
5431,30.680351
5432,33.396286
5433,36.69411
5434,40.815765
5435,45.676834
5436,50.715546
5437,55.7182
5438,60.22872
5439,64.295616
5440,68.00599
5441,71.445984
5442,74.91339
5443,78.205025
5444,81.341705
5445,84.352646
5446,43.43521
5447,28.090897
5448,27.48841
5449,27.191824
5450,27.123936
5451,27.22003
5452,27.390217
5453,27.602089
5454,27.846445
5455,28.147287
5456,28.64378
5457,29.574886
5458,31.020746
5459,33.059475
5460,26.420275
5461,25.966269
5462,25.561647
5463,25.310991
5464,25.170856
5465,25.130112
5466,25.21738
5467,25.33325
5468,25.467455
5469,25.65518
5470,26.065586
5471,26.653961
5472,27.419928
5473,28.438164
5474,30.140219
5475,32.68501
5476,35.871212
5477,39.739586
5478,44.508556
5479,49.4627
5480,54.519928
5481,59.100594
5482,63.228016
5483,66.984566
5484,70.454735
5485,73.893745
5486,77.20345
5487,80.354454
5488,83.37156
5489,43.082207
5490,28.354664
5491,27.590824
5492,27.27145
5493,27.185337
5494,27.255249
5495,27.400682
5496,27.590204
5497,27.808056
5498,28.077583
5499,28.525047
5500,29.306202
5501,30.641626
5502,32.45965
5503,26.460695
5504,26.1069
5505,25.679066
5506,25.407307
5507,25.245111
5508,25.18382
5509,25.247828
5510,25.339918
5511,25.448727
5512,25.612911
5513,25.992785
5514,26.52889
5515,27.236465
5516,28.179794
5517,29.639946
5518,32.01936
5519,35.088238
5520,38.71742
5521,43.361286
5522,48.276783
5523,53.315094
5524,57.96858
5525,62.158466
5526,65.96194
5527,69.46669
5528,72.87747
5529,76.20666
5530,79.372215
5531,82.395355
5532,42.74207
5533,28.625526
5534,27.696362
5535,27.354836
5536,27.251713
5537,27.295877
5538,27.416992
5539,27.583391
5540,27.777113
5541,28.016804
5542,28.4198
5543,29.062742
5544,30.293993
5545,31.989431
5546,26.508625
5547,26.249313
5548,25.79906
5549,25.506912
5550,25.323288
5551,25.242516
5552,25.281563
5553,25.350409
5554,25.435892
5555,25.57966
5556,25.930525
5557,26.417084
5558,27.069803
5559,27.942911
5560,29.17768
5561,31.397837
5562,34.34777
5563,37.848835
5564,42.23911
5565,47.11048
5566,52.08809
5567,56.83276
5568,61.086506
5569,64.93938
5570,68.48113
5571,71.86394
5572,75.214264
5573,78.39505
5574,81.43111
5575,42.403027
5576,28.92507
5577,27.86078
5578,27.448593
5579,27.322819
5580,27.3417
5581,27.438915
5582,27.582014
5583,27.753275
5584,27.96447
5585,28.32576
5586,28.887444
5587,29.975677
5588,31.549755
5589,26.564665
5590,26.393356
5591,25.921442
5592,25.609604
5593,25.405182
5594,25.30694
5595,25.320555
5596,25.366339
5597,25.429216
5598,25.554976
5599,25.87555
5600,26.317741
5601,26.918848
5602,27.726109
5603,28.81517
5604,30.819088
5605,33.602924
5606,36.996124
5607,41.147934
5608,45.978302
5609,50.85281
5610,55.693413
5611,60.011833
5612,63.91634
5613,67.4963
5614,70.85243
5615,74.22579
5616,77.42283
5617,80.47172
5618,42.079353
5619,29.229624
5620,28.104889
5621,27.552414
5622,27.398445
5623,27.392511
5624,27.466225
5625,27.58656
5626,27.736195
5627,27.92015
5628,28.23829
5629,28.748043
5630,29.68202
5631,31.139956
5632,26.625889
5633,26.538889
5634,26.04604
5635,25.715193
5636,25.49062
5637,25.379082
5638,25.364614
5639,25.387676
5640,25.428469
5641,25.536137
5642,25.826227
5643,26.230133
5644,26.78259
5645,27.52807
5646,28.537382
5647,30.281595
5648,32.89253
5649,36.173954
5650,40.09061
5651,44.848404
5652,49.64699
5653,54.550983
5654,58.934254
5655,62.89234
5656,66.511696
5657,69.87072
5658,73.24069
5659,76.45531
5660,79.51738
5661,41.765636
5662,29.538809
5663,28.356918
5664,27.659702
5665,27.47875
5666,27.448101
5667,27.498714
5668,27.59678
5669,27.725574
5670,27.883438
5671,28.1624
5672,28.628336
5673,29.414898
5674,30.762737
5675,26.692043
5676,26.685764
5677,26.17391
5678,25.823483
5679,25.579403
5680,25.455507
5681,25.413567
5682,25.41424
5683,25.433407
5684,25.524704
5685,25.786098
5686,26.153587
5687,26.660118
5688,27.347597
5689,28.282
5690,29.78369
5691,32.22632
5692,35.391693
5693,39.098137
5694,43.734047
5695,48.515175
5696,53.37712
5697,57.853695
5698,61.867012
5699,65.52781
5700,68.91859
5701,72.25834
5702,75.49209
5703,78.56807
5704,41.453247
5705,29.852253
5706,28.617369
5707,27.845892
5708,27.565908
5709,27.508268
5710,27.536184
5711,27.612448
5712,27.720238
5713,27.853968
5714,28.097446
5715,28.522987
5716,29.172785
5717,30.414625
5718,26.762884
5719,26.83386
5720,26.305662
5721,25.934296
5722,25.678514
5723,25.536037
5724,25.467228
5725,25.445826
5726,25.443817
5727,25.52077
5728,25.754684
5729,26.0875
5730,26.5506
5731,27.183548
5732,28.04763
5733,29.316877
5734,31.603409
5735,34.650013
5736,38.240345
5737,42.640312
5738,47.43082
5739,52.197266
5740,56.770214
5741,60.840084
5742,64.54417
5743,67.96661
5744,71.278076
5745,74.53271
5746,77.62364
5747,41.156162
5748,30.169613
5749,28.916273
5750,28.0711
5751,27.656752
5752,27.572815
5753,27.578426
5754,27.633333
5755,27.719448
5756,27.831373
5757,28.042847
5758,28.424383
5759,29.010286
5760,30.09487
5761,26.838184
5762,26.98305
5763,26.439028
5764,26.047457
5765,25.785402
5766,25.620485
5767,25.525427
5768,25.482267
5769,25.45949
5770,25.523973
5771,25.731573
5772,26.024628
5773,26.453264
5774,27.03488
5775,27.832952
5776,28.932459
5777,31.022642
5778,33.900852
5779,37.388916
5780,41.573025
5781,46.33876
5782,51.017014
5783,55.6801
5784,59.8114
5785,63.560383
5786,67.01599
5787,70.29926
5788,73.57658
5789,76.68379
5790,40.87415
5791,30.490562
5792,29.225075
5793,28.320711
5794,27.7792
5795,27.64155
5796,27.62525
5797,27.659233
5798,27.724293
5799,27.815344
5800,27.998041
5801,28.337816
5802,28.870707
5803,29.800806
5804,26.91772
5805,27.13322
5806,26.573849
5807,26.162794
5808,25.89541
5809,25.708675
5810,25.587986
5811,25.52339
5812,25.480225
5813,25.533989
5814,25.71467
5815,25.971262
5816,26.367407
5817,26.90064
5818,27.636726
5819,28.65546
5820,30.482662
5821,33.186275
5822,36.567318
5823,40.535114
5824,45.249683
5825,49.8646
5826,54.568195
5827,58.78086
5828,62.57618
5829,66.06649
5830,69.321625
5831,72.623116
5832,75.748116
5833,40.606964
5834,30.816097
5835,29.53826
5836,28.584246
5837,27.95467
5838,27.714275
5839,27.676468
5840,27.689928
5841,27.734505
5842,27.805569
5843,27.962515
5844,28.262617
5845,28.745392
5846,29.533184
5847,26.998571
5848,27.302711
5849,26.710009
5850,26.292665
5851,26.008348
5852,25.800423
5853,25.654736
5854,25.56903
5855,25.505835
5856,25.550508
5857,25.704464
5858,25.93073
5859,26.292389
5860,26.779959
5861,27.457785
5862,28.400541
5863,29.980564
5864,32.51477
5865,35.78293
5866,39.553856
5867,44.170715
5868,48.82367
5869,53.44471
5870,57.74849
5871,61.591385
5872,65.11774
5873,68.39983
5874,71.67168
5875,74.8161
5876,40.35353
5877,31.1629
5878,29.855469
5879,28.868904
5880,28.15995
5881,27.790808
5882,27.731913
5883,27.725231
5884,27.749868
5885,27.800661
5886,27.935795
5887,28.198158
5888,28.628397
5889,29.290482
5890,27.083233
5891,27.601955
5892,26.847364
5893,26.427626
5894,26.124044
5895,25.895557
5896,25.725506
5897,25.61901
5898,25.536133
5899,25.573229
5900,25.701479
5901,25.900839
5902,26.224573
5903,26.672009
5904,27.29506
5905,28.166391
5906,29.50713
5907,31.885695
5908,35.036922
5909,38.71098
5910,43.10764
5911,47.781036
5912,52.319786
5913,56.705517
5914,60.605915
5915,64.16946
5916,67.47978
5917,70.72164
5918,73.88719
5919,40.111717
5920,31.512438
5921,30.176374
5922,29.158365
5923,28.4018
5924,27.930437
5925,27.791384
5926,27.764956
5927,27.770159
5928,27.800259
5929,27.91741
5930,28.143871
5931,28.522158
5932,29.132067
5933,27.171558
5934,27.95907
5935,27.003933
5936,26.565584
5937,26.242296
5938,25.993887
5939,25.801626
5940,25.67319
5941,25.570936
5942,25.601866
5943,25.705366
5944,25.878931
5945,26.16301
5946,26.576061
5947,27.14754
5948,27.951746
5949,29.080605
5950,31.298157
5951,34.28642
5952,37.86105
5953,42.066303
5954,46.73297
5955,51.194195
5956,55.654125
5957,59.61975
5958,63.221447
5959,66.56109
5960,69.77146
5961,72.96076
5962,39.88402
5963,31.86619
5964,30.500658
5965,29.45226
5966,28.663013
5967,28.089783
5968,27.854721
5969,27.80891
5970,27.79515
5971,27.805336
5972,27.90693
5973,28.099205
5974,28.428175
5975,28.991184
5976,27.263361
5977,28.327253
5978,27.170624
5979,26.70694
5980,26.362938
5981,26.095266
5982,25.883072
5983,25.731386
5984,25.615122
5985,25.636156
5986,25.715794
5987,25.863773
5988,26.110947
5989,26.491415
5990,27.014296
5991,27.755419
5992,28.802122
5993,30.751009
5994,33.5638
5995,37.03894
5996,41.04959
5997,45.68828
5998,50.133022
5999,54.583054
6000,58.628918
6001,62.273655
6002,65.643425
6003,68.82024
6004,72.03623
6005,39.67013
6006,32.22353
6007,30.828026
6008,29.750252
6009,28.929419
6010,28.302122
6011,27.932283
6012,27.856926
6013,27.824661
6014,27.82713
6015,27.903522
6016,28.063662
6017,28.351768
6018,28.864487
6019,27.365202
6020,28.708704
6021,27.43232
6022,26.849743
6023,26.485796
6024,26.1995
6025,25.967886
6026,25.793468
6027,25.676575
6028,25.675842
6029,25.732456
6030,25.854418
6031,26.067822
6032,26.417347
6033,26.894466
6034,27.576298
6035,28.5449
6036,30.236761
6037,32.88295
6038,36.250923
6039,40.067043
6040,44.64734
6041,49.143803
6042,53.507687
6043,57.62449
6044,61.323246
6045,64.7266
6046,67.9078
6047,71.11293
6048,39.469753
6049,32.582806
6050,31.158192
6051,30.051996
6052,29.20067
6053,28.538576
6054,28.094713
6055,27.91402
6056,27.86203
6057,27.854897
6058,27.90536
6059,28.036749
6060,28.286806
6061,28.74454
6062,27.529604
6063,29.091349
6064,27.789236
6065,26.993862
6066,26.610703
6067,26.30642
6068,26.055906
6069,25.859276
6070,25.742632
6071,25.72068
6072,25.75506
6073,25.852003
6074,26.033178
6075,26.347061
6076,26.78726
6077,27.413317
6078,28.30841
6079,29.755959
6080,32.24355
6081,35.498577
6082,39.243755
6083,43.617836
6084,48.14415
6085,52.431625
6086,56.619476
6087,60.36967
6088,63.810463
6089,67.01692
6090,70.1889
6091,39.28256
6092,33.001034
6093,31.49089
6094,30.357199
6095,29.476408
6096,28.782852
6097,28.262869
6098,27.989998
6099,27.91736
6100,27.88835
6101,27.913958
6102,28.018034
6103,28.231886
6104,28.637035
6105,27.717552
6106,29.475012
6107,28.149069
6108,27.141954
6109,26.737501
6110,26.415884
6111,26.146986
6112,25.928661
6113,25.813107
6114,25.77044
6115,25.783316
6116,25.856197
6117,26.00659
6118,26.286554
6119,26.69193
6120,27.265503
6121,28.091433
6122,29.311773
6123,31.645008
6124,34.750458
6125,38.396835
6126,42.60531
6127,47.141903
6128,51.38648
6129,55.5972
6130,59.411182
6131,62.888798
6132,66.1272
6133,69.26418
6134,39.108185
6135,33.464138
6136,31.82588
6137,30.665552
6138,29.756306
6139,29.032328
6140,28.460142
6141,28.090105
6142,27.977358
6143,27.927187
6144,27.928963
6145,28.005236
6146,28.18648
6147,28.541708
6148,27.909876
6149,29.858517
6150,28.504303
6151,27.403324
6152,26.8667
6153,26.527712
6154,26.240978
6155,26.010103
6156,25.887789
6157,25.824905
6158,25.816957
6159,25.866669
6160,25.986797
6161,26.2353
6162,26.607811
6163,27.131937
6164,27.89283
6165,28.980497
6166,31.086447
6167,34.017075
6168,37.574554
6169,41.61253
6170,46.142708
6171,50.381943
6172,54.57167
6173,58.447327
6174,61.967777
6175,65.23686
6176,68.33922
6177,38.938763
6178,33.92824
6179,32.162914
6180,30.976778
6181,30.040049
6182,29.28667
6183,28.680588
6184,28.240934
6185,28.04179
6186,27.971163
6187,27.950056
6188,27.9993
6189,28.148924
6190,28.457102
6191,28.106327
6192,30.237024
6193,28.860054
6194,27.699667
6195,27.016012
6196,26.641756
6197,26.337719
6198,26.109016
6199,25.966518
6200,25.883858
6201,25.855736
6202,25.883118
6203,25.973064
6204,26.192814
6205,26.530014
6206,27.011759
6207,27.711494
6208,28.719948
6209,30.55709
6210,33.323853
6211,36.782818
6212,40.642193
6213,45.1403
6214,49.439545
6215,53.54623
6216,57.484123
6217,61.04762
6218,64.342735
6219,67.43882
6220,38.7677
6221,34.39313
6222,32.56449
6223,31.290623
6224,30.32732
6225,29.54554
6226,28.906643
6227,28.396828
6228,28.110453
6229,28.02001
6230,27.976923
6231,28.000343
6232,28.118725
6233,28.38191
6234,28.306679
6235,30.616129
6236,29.216911
6237,28.033909
6238,27.171387
6239,26.782158
6240,26.461319
6241,26.211391
6242,26.049109
6243,25.947767
6244,25.90559
6245,25.90998
6246,25.968882
6247,26.158646
6248,26.460344
6249,26.904173
6250,27.546398
6251,28.479296
6252,30.06473
6253,32.670895
6254,36.02349
6255,39.80943
6256,44.1464
6257,48.47792
6258,52.546318
6259,56.512352
6260,60.120422
6261,63.449417
6262,66.57263
6263,38.609314
6264,34.858643
6265,33.000095
6266,31.605785
6267,30.616198
6268,29.808615
6269,29.13799
6270,28.574139
6271,28.19432
6272,28.073486
6273,28.009275
6274,28.007998
6275,28.09659
6276,28.316975
6277,28.53776
6278,31.041718
6279,29.574707
6280,28.369762
6281,27.384333
6282,26.924055
6283,26.588541
6284,26.318644
6285,26.135384
6286,26.019802
6287,25.959784
6288,25.944824
6289,25.974499
6290,26.132195
6291,26.400322
6292,26.808453
6293,27.396555
6294,28.25754
6295,29.609158
6296,32.057953
6297,35.281998
6298,38.981293
6299,43.164894
6300,47.51964
6301,51.564766
6302,55.531754
6303,59.191914
6304,62.557114
6305,65.70295
6306,38.46316
6307,35.324585
6308,33.436367
6309,31.917416
6310,30.902893
6311,30.072155
6312,29.374298
6313,28.78012
6314,28.333971
6315,28.131369
6316,28.046824
6317,28.021927
6318,28.082098
6319,28.261747
6320,28.845884
6321,31.522524
6322,29.933294
6323,28.707024
6324,27.635006
6325,27.065006
6326,26.718277
6327,26.430058
6328,26.226198
6329,26.095507
6330,26.018108
6331,25.984465
6332,25.993538
6333,26.111454
6334,26.34944
6335,26.721508
6336,27.261045
6337,28.05435
6338,29.192974
6339,31.483572
6340,34.536373
6341,38.160473
6342,42.19883
6343,46.56576
6344,50.61309
6345,54.55251
6346,58.26514
6347,61.666157
6348,64.83398
6349,38.324684
6350,35.7908
6351,33.86822
6352,32.31257
6353,31.192324
6354,30.335936
6355,29.614475
6356,28.991627
6357,28.478613
6358,28.193434
6359,28.089312
6360,28.041801
6361,28.074856
6362,28.217873
6363,29.164452
6364,32.003075
6365,30.292513
6366,29.045527
6367,27.948185
6368,27.209208
6369,26.850363
6370,26.544334
6371,26.32281
6372,26.174719
6373,26.080376
6374,26.028664
6375,26.018003
6376,26.09789
6377,26.307192
6378,26.641426
6379,27.139011
6380,27.868652
6381,28.924786
6382,30.937765
6383,33.82894
6384,37.366196
6385,41.25068
6386,45.60937
6387,49.7126
6388,53.595184
6389,57.337994
6390,60.76624
6391,63.96589
6392,38.197765
6393,36.257133
6394,34.302868
6395,32.71717
6396,31.484245
6397,30.603077
6398,29.852938
6399,29.208338
6400,28.629353
6401,28.259476
6402,28.13648
6403,28.067312
6404,28.074486
6405,28.186089
6406,29.486784
6407,32.48324
6408,30.684889
6409,29.385078
6410,28.266796
6411,27.356495
6412,26.97953
6413,26.662743
6414,26.422468
6415,26.257278
6416,26.146404
6417,26.077188
6418,26.047617
6419,26.098242
6420,26.272167
6421,26.5715
6422,27.029652
6423,27.699415
6424,28.677872
6425,30.43021
6426,33.16025
6427,36.6006
6428,40.396183
6429,44.655056
6430,48.799408
6431,52.657032
6432,56.39688
6433,59.868366
6434,63.098984
6435,38.081955
6436,36.71614
6437,34.738083
6438,33.123074
6439,31.806538
6440,30.873327
6441,30.095478
6442,29.42864
6443,28.82202
6444,28.371428
6445,28.188078
6446,28.098166
6447,28.080633
6448,28.162298
6449,29.812632
6450,32.962917
6451,31.140303
6452,29.725523
6453,28.58702
6454,27.592869
6455,27.111366
6456,26.784962
6457,26.525032
6458,26.34305
6459,26.216005
6460,26.129831
6461,26.082117
6462,26.106844
6463,26.244038
6464,26.51116
6465,26.931711
6466,27.54565
6467,28.451105
6468,29.959631
6469,32.530468
6470,35.865524
6471,39.594242
6472,43.70864
6473,47.888424
6474,51.72771
6475,55.458523
6476,58.973095
6477,62.23141
6478,37.976845
6479,37.171703
6480,35.17371
6481,33.530087
6482,32.18659
6483,31.146435
6484,30.341822
6485,29.648102
6486,29.020124
6487,28.505587
6488,28.243893
6489,28.134092
6490,28.092949
6491,28.146069
6492,30.141764
6493,33.44199
6494,31.59554
6495,30.066698
6496,28.90865
6497,27.852627
6498,27.24505
6499,26.909472
6500,26.630375
6501,26.431885
6502,26.289026
6503,26.18639
6504,26.121252
6505,26.12123
6506,26.22334
6507,26.458782
6508,26.83946
6509,27.406422
6510,28.241766
6511,29.524607
6512,31.937641
6513,35.112385
6514,38.778553
6515,42.77337
6516,46.980183
6517,50.829697
6518,54.538677
6519,58.080948
6520,61.357597
6521,37.882023
6522,37.62703
6523,35.609596
6524,33.93798
6525,32.568333
6526,31.42215
6527,30.593025
6528,29.871916
6529,29.22335
6530,28.644442
6531,28.30369
6532,28.174807
6533,28.11111
6534,28.137016
6535,30.473948
6536,33.920383
6537,32.05048
6538,30.42238
6539,29.231524
6540,28.15484
6541,27.38046
6542,27.031351
6543,26.73835
6544,26.523642
6545,26.3653
6546,26.246677
6547,26.164799
6548,26.141104
6549,26.21675
6550,26.41425
6551,26.757803
6552,27.280855
6553,28.049606
6554,29.160925
6555,31.373789
6556,34.390076
6557,37.985256
6558,41.851387
6559,46.073223
6560,49.970043
6561,53.64283
6562,57.17801
6563,60.48632
6564,37.7971
6565,38.082
6566,36.045597
6567,34.346615
6568,32.95152
6569,31.765654
6570,30.847963
6571,30.099817
6572,29.425974
6573,28.80315
6574,28.367281
6575,28.22007
6576,28.134815
6577,28.134752
6578,30.808952
6579,34.39798
6580,32.504997
6581,30.85471
6582,29.555447
6583,28.458889
6584,27.526869
6585,27.153168
6586,26.84884
6587,26.61821
6588,26.44468
6589,26.310495
6590,26.212523
6591,26.166231
6592,26.218979
6593,26.3779
6594,26.684616
6595,27.168133
